transcript_id TPM FPKM fold.change log2.FC
TRINITY_DN12486_c0_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN12529_c0_g2_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN1253_c27_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN125770_c0_g1_i1 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN12589_c1_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN126217_c0_g1_i5 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN12640_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN12656_c0_g1_i4 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN126610_c0_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN126693_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN127281_c0_g4_i2 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN127281_c1_g2_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN12774_c0_g1_i2 0.01 0.01 0.00480643993393406 -7.70081558012742
TRINITY_DN1278_c0_g2_i8 0.01 0.01 0.00480643993393406 -7.70081558012742
TRINITY_DN1278_c5_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN129164_c0_g1_i1 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN12934_c0_g1_i12 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN12957_c0_g1_i5 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN12957_c0_g1_i8 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN1295_c3_g1_i1 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN129_c0_g1_i6 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN12_c0_g1_i4 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN13015_c0_g2_i4 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN13059_c3_g2_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN1309_c0_g1_i8 0.02 0.01 0.00961287986786811 -6.70081558012742
