transcript_id TPM FPKM fold.change log2.FC
TRINITY_DN14724_c0_g1_i9 0.01 0.01 0.00559085728416705 -7.48271476639002
TRINITY_DN14816_c0_g1_i2 0.02 0.01 0.0111817145683341 -6.48271476639002
TRINITY_DN14820_c0_g1_i11 0.01 0.01 0.00559085728416705 -7.48271476639002
TRINITY_DN14820_c0_g1_i9 0.02 0.01 0.0111817145683341 -6.48271476639002
TRINITY_DN1494_c1_g1_i10 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN14991_c2_g1_i1 0.01 0.01 0.00559085728416705 -7.48271476639002
TRINITY_DN15013_c0_g2_i2 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN150163_c0_g2_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN150437_c1_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN150450_c0_g2_i1 0.02 0.01 0.0111817145683341 -6.48271476639002
TRINITY_DN150550_c0_g2_i1 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN15063_c0_g1_i1 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN15130_c0_g1_i4 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN15159_c0_g1_i3 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN15190_c0_g1_i3 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN15320_c0_g1_i4 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN15377_c0_g1_i1 0.02 0.01 0.0111817145683341 -6.48271476639002
TRINITY_DN153968_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN153974_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN1544_c0_g1_i6 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN15509_c1_g2_i7 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN155132_c0_g2_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN15544_c0_g1_i1 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN15714_c0_g1_i2 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN15744_c0_g1_i8 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN1574_c0_g2_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN15751_c0_g1_i3 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN1576_c0_g2_i3 0.02 0.01 0.0111817145683341 -6.48271476639002
TRINITY_DN1579_c0_g1_i8 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN15850_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN158545_c0_g1_i1 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN158647_c0_g1_i2 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN158700_c0_g2_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN158759_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN1592_c1_g2_i7 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN15937_c1_g1_i1 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN160772_c0_g1_i3 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN16098_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN16147_c0_g1_i4 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN161494_c0_g1_i5 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN1616_c0_g1_i11 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN16175_c0_g4_i2 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN16277_c1_g1_i4 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN16380_c0_g1_i6 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN16401_c0_g1_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN1641_c0_g1_i11 0.02 0.01 0.0111817145683341 -6.48271476639002
TRINITY_DN16439_c0_g1_i1 0.01 0.01 0.00559085728416705 -7.48271476639002
TRINITY_DN16443_c0_g1_i1 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN16483_c0_g1_i2 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN16534_c3_g1_i1 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN166747_c0_g1_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN167202_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN16767_c0_g1_i3 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN16768_c1_g2_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN1678_c2_g1_i12 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN16978_c3_g1_i2 0.02 0.01 0.0111817145683341 -6.48271476639002
TRINITY_DN16988_c2_g1_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN171047_c0_g2_i1 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN1712_c0_g1_i2 0.01 0.01 0.00559085728416705 -7.48271476639002
TRINITY_DN171588_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN171694_c2_g1_i1 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN17180_c0_g2_i1 0.02 0.01 0.0111817145683341 -6.48271476639002
TRINITY_DN172321_c0_g1_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN172426_c0_g1_i1 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN172626_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN17293_c0_g2_i2 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN172996_c0_g1_i2 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN17319_c1_g3_i1 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN173214_c0_g1_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN173278_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN174952_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN174957_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN17498_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN17505_c0_g1_i3 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN175_c2_g1_i6 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN17638_c3_g1_i1 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN17642_c0_g1_i9 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN17684_c1_g2_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN17708_c0_g1_i16 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN17715_c1_g1_i9 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN17755_c1_g2_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN177869_c0_g1_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN177_c0_g1_i15 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN177_c0_g1_i9 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN17823_c0_g1_i15 0.01 0.01 0.00559085728416705 -7.48271476639002
TRINITY_DN17823_c0_g1_i8 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN17916_c0_g1_i7 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN17937_c0_g1_i2 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN180408_c1_g1_i2 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN1804_c0_g1_i9 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN18095_c0_g2_i6 0.02 0.01 0.0111817145683341 -6.48271476639002
TRINITY_DN18115_c0_g1_i1 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN18120_c1_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN181863_c0_g2_i2 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN18206_c0_g1_i2 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN18233_c0_g1_i2 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN18241_c0_g2_i2 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN182466_c0_g1_i1 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN18251_c0_g1_i4 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN18276_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN18299_c0_g1_i4 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN18332_c0_g1_i5 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN18346_c2_g2_i2 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN184069_c0_g1_i3 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN18416_c0_g1_i1 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN1850_c1_g1_i4 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN18545_c0_g1_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN185660_c0_g1_i6 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN18579_c0_g1_i1 0.04 0.02 0.0223634291366682 -5.48271476639002
TRINITY_DN18593_c0_g1_i9 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN18596_c0_g1_i1 0.04 0.03 0.0223634291366682 -5.48271476639002
TRINITY_DN18624_c0_g1_i7 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN18624_c0_g1_i9 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN186814_c0_g2_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN186_c0_g1_i3 0.03 0.02 0.0167725718525011 -5.89775226566886
TRINITY_DN187214_c0_g4_i1 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN187492_c0_g1_i3 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN18843_c0_g1_i3 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN18868_c0_g2_i4 0.05 0.03 0.0279542864208352 -5.16078667150266
TRINITY_DN18869_c2_g1_i1 0.01 0.01 0.00559085728416705 -7.48271476639002
TRINITY_DN18919_c0_g1_i5 0.05 0.03 0.0279542864208352 -5.16078667150266
