transcript_id TPM FPKM fold.change log2.FC
TRINITY_DN118648_c0_g2_i5 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN11871_c0_g1_i5 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN11871_c0_g1_i9 0.01 0.01 0.00562651775229735 -7.47354196906899
TRINITY_DN11882_c0_g1_i14 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN11905_c1_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN11907_c5_g1_i1 0.02 0.01 0.0112530355045947 -6.47354196906899
TRINITY_DN11927_c0_g1_i13 0.03 0.03 0.016879553256892 -5.88857946834784
TRINITY_DN11927_c0_g1_i2 0.01 0.01 0.00562651775229735 -7.47354196906899
TRINITY_DN11951_c1_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN11986_c0_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN11986_c0_g2_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN11990_c0_g3_i8 0.01 0.01 0.00562651775229735 -7.47354196906899
TRINITY_DN11993_c0_g3_i4 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN12014_c1_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN120286_c0_g1_i2 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN120393_c0_g2_i2 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN120682_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN12085_c0_g1_i11 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN1209_c0_g1_i10 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN121038_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN121080_c0_g2_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN121080_c0_g3_i1 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN121207_c0_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN121509_c1_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN12158_c0_g1_i11 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN121631_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN1216_c0_g1_i7 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN122168_c0_g1_i1 0.03 0.03 0.016879553256892 -5.88857946834784
TRINITY_DN1223_c0_g1_i6 0.02 0.01 0.0112530355045947 -6.47354196906899
TRINITY_DN12250_c1_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN12264_c1_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN122941_c0_g4_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN12305_c0_g1_i7 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN123105_c3_g2_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN123105_c3_g3_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN12310_c0_g2_i1 0.03 0.03 0.016879553256892 -5.88857946834784
TRINITY_DN12334_c0_g1_i21 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN12348_c0_g1_i23 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN12348_c0_g1_i26 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN123595_c0_g1_i4 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN123911_c0_g1_i1 0.02 0.01 0.0112530355045947 -6.47354196906899
TRINITY_DN12396_c4_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN12408_c0_g1_i4 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN124321_c1_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN124490_c0_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN12449_c0_g2_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN124857_c1_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN124988_c0_g2_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN125201_c0_g2_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN125920_c1_g1_i2 0.03 0.03 0.016879553256892 -5.88857946834784
TRINITY_DN125988_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN12628_c0_g1_i5 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN12629_c0_g1_i2 0.02 0.01 0.0112530355045947 -6.47354196906899
TRINITY_DN126358_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN12673_c0_g2_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN12688_c0_g1_i9 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN12696_c0_g1_i3 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN127014_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN12731_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN127399_c0_g1_i1 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN12776_c0_g5_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN12851_c0_g1_i3 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN12864_c0_g4_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN128665_c0_g2_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN12873_c0_g1_i3 0.01 0.01 0.00562651775229735 -7.47354196906899
TRINITY_DN128778_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN12885_c0_g1_i16 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN128894_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN1288_c0_g1_i10 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN12890_c0_g1_i1 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN129130_c2_g1_i4 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN129198_c1_g1_i1 0.02 0.01 0.0112530355045947 -6.47354196906899
TRINITY_DN1291_c0_g1_i6 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN12924_c0_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN12934_c0_g1_i2 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN129465_c0_g1_i19 0.01 0.01 0.00562651775229735 -7.47354196906899
TRINITY_DN1296_c0_g1_i6 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN13005_c0_g2_i9 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN13009_c0_g2_i1 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN13146_c1_g1_i7 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN131583_c0_g1_i4 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN131659_c2_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN13165_c2_g3_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN13168_c0_g2_i4 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN131828_c0_g2_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN13201_c1_g2_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN13225_c0_g1_i2 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN132584_c1_g2_i1 0.03 0.03 0.016879553256892 -5.88857946834784
TRINITY_DN132903_c0_g1_i2 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN133274_c4_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN13329_c0_g1_i5 0.01 0.01 0.00562651775229735 -7.47354196906899
TRINITY_DN13329_c0_g1_i9 0.02 0.01 0.0112530355045947 -6.47354196906899
TRINITY_DN133706_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN133742_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN133890_c0_g2_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN134373_c0_g2_i4 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN1343_c0_g1_i18 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN134424_c0_g2_i2 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN134424_c0_g2_i3 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN13450_c0_g2_i2 0.02 0.01 0.0112530355045947 -6.47354196906899
TRINITY_DN13459_c1_g1_i3 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN13467_c0_g1_i2 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN13475_c0_g1_i3 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN134870_c0_g1_i1 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN13526_c0_g1_i1 0.03 0.03 0.016879553256892 -5.88857946834784
TRINITY_DN135281_c0_g2_i2 0.01 0.01 0.00562651775229735 -7.47354196906899
TRINITY_DN13558_c0_g1_i12 0.03 0.03 0.016879553256892 -5.88857946834784
TRINITY_DN136121_c1_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN13613_c0_g1_i2 0.03 0.03 0.016879553256892 -5.88857946834784
TRINITY_DN136278_c0_g2_i2 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN136320_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN137053_c0_g1_i2 0.02 0.01 0.0112530355045947 -6.47354196906899
TRINITY_DN137070_c0_g1_i2 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN13758_c1_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN137595_c0_g1_i3 0.01 0.01 0.00562651775229735 -7.47354196906899
TRINITY_DN137871_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN13797_c1_g1_i10 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN138051_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN13816_c0_g1_i2 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN138501_c0_g4_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN13877_c0_g5_i1 0.03 0.03 0.016879553256892 -5.88857946834784
TRINITY_DN139219_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN139253_c0_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN13928_c0_g1_i2 0.02 0.01 0.0112530355045947 -6.47354196906899
TRINITY_DN1392_c0_g2_i1 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN1394_c0_g1_i12 0.02 0.01 0.0112530355045947 -6.47354196906899
TRINITY_DN139590_c0_g1_i1 0.01 0.01 0.00562651775229735 -7.47354196906899
TRINITY_DN140265_c2_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN14045_c0_g1_i12 0.03 0.02 0.016879553256892 -5.88857946834784
