transcript_id TPM FPKM fold.change log2.FC
TRINITY_DN13971_c0_g1_i2 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN13995_c1_g1_i2 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN13998_c0_g2_i1 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN1403_c0_g2_i3 0.01 0.01 0.00660198886013278 -7.24288358043135
TRINITY_DN1403_c0_g2_i5 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN141318_c1_g1_i1 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN14172_c0_g1_i1 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN141770_c0_g2_i1 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN14177_c0_g1_i1 0.01 0.01 0.00660198886013278 -7.24288358043135
TRINITY_DN14177_c0_g1_i24 0.02 0.01 0.0132039777202656 -6.24288358043135
TRINITY_DN141831_c0_g1_i10 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN141831_c0_g1_i6 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN14191_c3_g1_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN14193_c0_g1_i13 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN142034_c0_g1_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN14212_c1_g1_i1 0.02 0.01 0.0132039777202656 -6.24288358043135
TRINITY_DN14219_c0_g3_i6 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN14243_c0_g1_i1 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN14243_c0_g2_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN142608_c0_g1_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN14268_c1_g3_i1 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN142780_c0_g3_i1 0.02 0.01 0.0132039777202656 -6.24288358043135
TRINITY_DN14279_c2_g1_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN14305_c0_g1_i4 0.02 0.01 0.0132039777202656 -6.24288358043135
TRINITY_DN14334_c0_g1_i2 0.01 0.01 0.00660198886013278 -7.24288358043135
TRINITY_DN14349_c0_g1_i11 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN1437_c0_g1_i11 0.01 0.01 0.00660198886013278 -7.24288358043135
TRINITY_DN143919_c0_g1_i3 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN144185_c0_g1_i2 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN144294_c0_g2_i1 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN144897_c0_g1_i5 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN145088_c0_g2_i1 0.02 0.01 0.0132039777202656 -6.24288358043135
TRINITY_DN145406_c0_g1_i1 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN14543_c1_g1_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN145626_c0_g2_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN145756_c0_g1_i1 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN145951_c0_g1_i1 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN145_c1_g1_i6 0.01 0.01 0.00660198886013278 -7.24288358043135
TRINITY_DN1463_c0_g2_i11 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN1463_c0_g2_i6 0.01 0.01 0.00660198886013278 -7.24288358043135
TRINITY_DN1463_c0_g2_i9 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN14643_c0_g1_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN1464_c0_g1_i2 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN14654_c0_g1_i6 0.01 0.01 0.00660198886013278 -7.24288358043135
TRINITY_DN146653_c0_g1_i5 0.02 0.01 0.0132039777202656 -6.24288358043135
TRINITY_DN146716_c0_g3_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN146814_c0_g1_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN146837_c0_g1_i1 0.02 0.01 0.0132039777202656 -6.24288358043135
TRINITY_DN14686_c1_g3_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN14719_c0_g1_i7 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN14724_c0_g1_i2 0.01 0.01 0.00660198886013278 -7.24288358043135
TRINITY_DN14737_c1_g1_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN147392_c0_g1_i1 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN147722_c0_g1_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN14790_c0_g1_i3 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN147938_c0_g2_i1 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN14809_c2_g1_i1 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN14814_c0_g1_i1 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN148261_c0_g2_i1 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN14878_c0_g1_i7 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN148895_c0_g1_i1 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN149002_c0_g3_i1 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN149278_c0_g1_i1 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN14935_c0_g1_i18 0.01 0.01 0.00660198886013278 -7.24288358043135
TRINITY_DN1494_c1_g1_i7 0.01 0 0.00660198886013278 -7.24288358043135
TRINITY_DN14952_c0_g1_i3 0.02 0.01 0.0132039777202656 -6.24288358043135
TRINITY_DN149870_c0_g2_i1 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN15003_c0_g1_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN15020_c0_g1_i4 0.01 0.01 0.00660198886013278 -7.24288358043135
TRINITY_DN15032_c1_g2_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN150550_c0_g2_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN15057_c0_g1_i3 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN15066_c0_g1_i6 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN151022_c0_g1_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN151420_c0_g2_i1 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN151520_c0_g1_i3 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN15174_c0_g2_i5 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN1517_c0_g1_i13 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN151969_c0_g1_i1 0.01 0.01 0.00660198886013278 -7.24288358043135
TRINITY_DN15197_c0_g1_i1 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN15226_c0_g3_i4 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN15258_c0_g1_i5 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN152809_c0_g1_i2 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN152_c0_g1_i33 0.02 0.01 0.0132039777202656 -6.24288358043135
TRINITY_DN15325_c0_g2_i3 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN15352_c0_g1_i2 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN153974_c0_g1_i1 0.02 0.01 0.0132039777202656 -6.24288358043135
TRINITY_DN15429_c0_g1_i1 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN154444_c1_g4_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN15463_c0_g1_i7 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN15464_c1_g1_i1 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN15469_c0_g1_i10 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN15483_c0_g1_i1 0.02 0.01 0.0132039777202656 -6.24288358043135
TRINITY_DN154887_c0_g1_i2 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN15488_c0_g1_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN15509_c1_g2_i3 0.01 0.01 0.00660198886013278 -7.24288358043135
TRINITY_DN155186_c0_g1_i1 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN15520_c0_g1_i3 0.03 0.02 0.0198059665803983 -5.65792107971019
TRINITY_DN1562_c0_g2_i5 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN156_c0_g1_i4 0.03 0.03 0.0198059665803983 -5.65792107971019
TRINITY_DN156_c2_g1_i2 0.02 0.02 0.0132039777202656 -6.24288358043135
TRINITY_DN15729_c1_g2_i1 0.03 0.02 0.0198059665803983 -5.65792107971019
